subject_id,age_mo,n_categories,mean_distance,std_distance,min_distance,max_distance
00320001,9,145,0.9967066645622253,0.2743414640426636,0.02961564064025879,1.6195101737976074
00320001,10,142,0.9970200657844543,0.25282084941864014,0.03113257884979248,1.6656897068023682
00320001,11,142,0.9974533319473267,0.26075562834739685,0.07682162523269653,1.6655769348144531
00320001,12,140,0.997789204120636,0.2682134509086609,0.019548892974853516,1.635884165763855
00320001,13,146,0.9974139332771301,0.25696107745170593,0.018076300621032715,1.6292740106582642
00320001,14,149,0.9951657652854919,0.2557627260684967,0.037599921226501465,1.629270315170288
00320001,15,144,0.9971469640731812,0.255645215511322,0.035667598247528076,1.599733591079712
00320001,16,139,0.9956111311912537,0.2524939477443695,0.07840925455093384,1.608065128326416
00320001,17,146,0.9952067732810974,0.25766894221305847,0.0240933895111084,1.5519390106201172
00320001,18,142,0.9961163997650146,0.26099929213523865,0.04801452159881592,1.5871002674102783
00320001,19,135,0.9961529970169067,0.26769208908081055,0.06593179702758789,1.6096149682998657
00320001,20,135,0.9962499737739563,0.26130813360214233,0.07024776935577393,1.6157307624816895
00320001,21,94,0.9970073103904724,0.2600249648094177,0.06527793407440186,1.6054842472076416
00680001,16,88,0.9962633848190308,0.24351878464221954,0.08246409893035889,1.547170639038086
00680001,17,144,0.9962369203567505,0.2518202066421509,0.06700003147125244,1.5834964513778687
00680001,18,138,0.9963203072547913,0.24714480340480804,0.03411531448364258,1.586159348487854
00680001,19,135,0.9943028688430786,0.24931801855564117,0.09565627574920654,1.5742095708847046
00680001,20,83,0.9943270087242126,0.26565924286842346,0.16179925203323364,1.6806668043136597
00320002,8,126,0.9967482089996338,0.24277499318122864,0.09756755828857422,1.6038976907730103
00320002,9,148,0.9962307214736938,0.24492105841636658,0.024498343467712402,1.6180293560028076
00320002,10,140,0.9974322319030762,0.25272923707962036,0.032379150390625,1.6139662265777588
00320002,11,137,0.9954560399055481,0.2501634657382965,0.014348983764648438,1.6070023775100708
00320002,12,134,0.9978293180465698,0.2664775550365448,0.0336611270904541,1.6345610618591309
00320002,13,131,0.9978504180908203,0.2456631362438202,0.02234548330307007,1.6162769794464111
00320002,14,131,0.9965749382972717,0.2569410800933838,0.0788118839263916,1.5977261066436768
00320002,15,140,0.9975486993789673,0.25799667835235596,0.0543440580368042,1.5891095399856567
00320002,16,129,0.9959750771522522,0.2505737841129303,0.061720848083496094,1.6509639024734497
00320002,17,135,0.9976807832717896,0.2550477087497711,0.043081045150756836,1.6160123348236084
00320002,18,122,0.9966416954994202,0.26356324553489685,0.03133964538574219,1.6433725357055664
00500001,12,128,0.9965430498123169,0.2523484230041504,0.02915245294570923,1.6459890604019165
00500001,13,136,0.9969894289970398,0.2671603262424469,0.06004524230957031,1.6279892921447754
00500001,14,125,0.9978657364845276,0.2737821042537689,0.0312117338180542,1.6348357200622559
00500001,15,141,0.9968851804733276,0.27327239513397217,0.03532612323760986,1.6603362560272217
00500001,16,146,0.9967433214187622,0.26192963123321533,0.03150224685668945,1.6100239753723145
00500001,17,134,0.998010516166687,0.26747608184814453,0.044943392276763916,1.6349434852600098
00500001,19,123,0.9955376982688904,0.253847599029541,0.01905357837677002,1.5793287754058838
00500001,20,124,0.9959242939949036,0.23425765335559845,0.11271578073501587,1.5345637798309326
00500001,21,122,0.9971341490745544,0.2525712847709656,0.06532561779022217,1.5847045183181763
00500001,23,145,0.9963138103485107,0.24145011603832245,0.019531190395355225,1.604186773300171
00500001,24,120,0.9949681758880615,0.23885774612426758,0.031235158443450928,1.519193172454834
00500001,25,122,0.9969116449356079,0.23949582874774933,0.08002579212188721,1.6310012340545654
00500001,26,134,0.9967373609542847,0.24744805693626404,0.08046871423721313,1.6228970289230347
00500001,27,119,0.9970499277114868,0.2529793083667755,0.050454139709472656,1.5891975164413452
00500001,28,120,0.995973527431488,0.2472374588251114,0.023644208908081055,1.6193337440490723
00400001,10,114,0.9951443672180176,0.2624967396259308,0.03803229331970215,1.6119763851165771
00400001,11,152,0.9958749413490295,0.26428380608558655,0.017779111862182617,1.6393146514892578
00400001,12,143,0.9954597353935242,0.27667132019996643,0.020900249481201172,1.6664220094680786
00400001,13,152,0.9962393045425415,0.26101431250572205,0.026068568229675293,1.635622501373291
00400001,14,147,0.9966268539428711,0.2673148214817047,0.026438117027282715,1.638710856437683
00400001,15,142,0.9958533644676208,0.27638325095176697,0.05166482925415039,1.623560905456543
00400001,16,121,0.9960618615150452,0.2625781297683716,0.06879448890686035,1.6218926906585693
00400001,17,139,0.9953362941741943,0.25775790214538574,0.033016324043273926,1.6464978456497192
00400001,18,126,0.9962366819381714,0.2575162947177887,0.02653491497039795,1.6359275579452515
00400001,19,134,0.9956591129302979,0.26100531220436096,0.007584929466247559,1.684438943862915
00400001,20,135,0.9955050945281982,0.24792352318763733,0.04001891613006592,1.57768714427948
00400001,21,137,0.995685338973999,0.2355285882949829,0.006795644760131836,1.6347808837890625
00400001,22,122,0.9956464767456055,0.2486068308353424,0.0186007022857666,1.5574344396591187
00400001,23,145,0.9963081479072571,0.24407127499580383,0.03503608703613281,1.5695528984069824
00400001,24,129,0.9967150092124939,0.2522905468940735,0.017314672470092773,1.6360528469085693
00400001,25,137,0.9969580769538879,0.24563875794410706,0.03579622507095337,1.6060020923614502
00400001,26,137,0.9970127940177917,0.25907304883003235,0.07692360877990723,1.5997014045715332
00400001,27,130,0.9974143505096436,0.2521527409553528,0.06387710571289062,1.5967199802398682
00400001,28,135,0.9956153631210327,0.2588783800601959,0.06963348388671875,1.6193444728851318
00400001,29,106,0.9958637952804565,0.2394919991493225,0.18342220783233643,1.571507215499878
00430001,11,98,0.9958449602127075,0.2624308168888092,0.01881587505340576,1.6154804229736328
00430001,12,139,0.9957507848739624,0.2729541063308716,0.04991644620895386,1.6356351375579834
00430001,13,141,0.9959526658058167,0.24300797283649445,0.02875959873199463,1.6035082340240479
00430001,14,143,0.9968775510787964,0.26461541652679443,0.04243415594100952,1.6405789852142334
00430001,15,142,0.9963974952697754,0.2560562193393707,0.008599638938903809,1.6169154644012451
00430001,16,142,0.995368242263794,0.26212382316589355,0.05677300691604614,1.6595709323883057
00430001,17,145,0.9967094659805298,0.2502405047416687,0.01949673891067505,1.6243555545806885
00430001,18,138,0.9950587153434753,0.2557307183742523,0.005493044853210449,1.5678536891937256
00430001,19,120,0.9975261092185974,0.24023330211639404,0.06450402736663818,1.6158697605133057
00430001,20,96,0.996397852897644,0.22831657528877258,0.1139487624168396,1.54841148853302
00430001,21,122,0.9964494705200195,0.25160470604896545,0.05727720260620117,1.5777537822723389
00430001,27,91,0.9931671023368835,0.25401535630226135,0.05416989326477051,1.52447509765625
00430001,28,116,0.9961144924163818,0.24307739734649658,0.02547478675842285,1.5249135494232178
00430001,29,113,0.994002640247345,0.2466191053390503,0.0037783384323120117,1.583132266998291
00560001,13,120,0.9967256784439087,0.258107453584671,0.054082274436950684,1.6182864904403687
00560001,14,144,0.9961082339286804,0.2432972490787506,0.03998160362243652,1.564513921737671
00560001,15,133,0.9964574575424194,0.24981482326984406,0.0370556116104126,1.5498777627944946
00560001,16,126,0.9955260157585144,0.2390097975730896,0.043804287910461426,1.6332215070724487
00560001,17,135,0.996731162071228,0.24491086602210999,0.026279807090759277,1.592942476272583
00560001,18,142,0.9966950416564941,0.23163242638111115,0.03419852256774902,1.5580084323883057
00560001,19,138,0.9964213967323303,0.25485584139823914,0.09340536594390869,1.593833088874817
00560001,20,143,0.9946177005767822,0.2509937286376953,0.05653178691864014,1.5611878633499146
00560001,21,142,0.9959750175476074,0.2649296522140503,0.053352952003479004,1.6337332725524902
00560001,22,114,0.9972296953201294,0.2449035793542862,0.03168690204620361,1.604783535003662
00560001,23,120,0.996554434299469,0.2448248267173767,0.012370884418487549,1.580232858657837
00560001,24,111,0.9956176280975342,0.26370564103126526,0.05147051811218262,1.613135576248169
00560001,25,91,0.9953287243843079,0.25351396203041077,0.04159402847290039,1.511623501777649
00560001,27,105,0.997699499130249,0.24862058460712433,0.13700616359710693,1.6291435956954956
00820001,20,111,0.9970952868461609,0.23681096732616425,0.0354386568069458,1.5278936624526978
00820001,21,147,0.9959148168563843,0.25023433566093445,0.07172262668609619,1.5888290405273438
00820001,22,132,0.9974781274795532,0.250820130109787,0.041300415992736816,1.6458702087402344
00820001,23,140,0.9972846508026123,0.25497931241989136,0.04872429370880127,1.623110055923462
00820001,24,138,0.9965403079986572,0.2494133710861206,0.05597567558288574,1.611162781715393
00820001,25,141,0.996519148349762,0.24676787853240967,0.070648193359375,1.5986268520355225
00820001,26,151,0.995370090007782,0.2590648829936981,0.06225478649139404,1.570629596710205
00820001,27,149,0.9963367581367493,0.25778552889823914,0.05503261089324951,1.5834540128707886
00820001,28,143,0.9958691000938416,0.2659309208393097,0.044913411140441895,1.6272739171981812
00820001,29,136,0.9955990314483643,0.25728264451026917,0.05538618564605713,1.5695881843566895
00820001,30,138,0.997707188129425,0.25360676646232605,0.016035497188568115,1.6343780755996704
00820001,31,146,0.9958459138870239,0.254795640707016,0.07412075996398926,1.655186414718628
00820001,32,149,0.996259868144989,0.24425575137138367,0.048204779624938965,1.5868738889694214
00820001,33,107,0.995534360408783,0.238065704703331,0.04245781898498535,1.578233003616333
00820001,34,132,0.9975386261940002,0.25577259063720703,0.03278994560241699,1.6616370677947998
00820001,35,117,0.9963920712471008,0.25783130526542664,0.023567795753479004,1.6734205484390259
00820001,37,113,0.9949480891227722,0.26843002438545227,0.019748449325561523,1.6268959045410156
00220001,6,119,0.9963324666023254,0.24840697646141052,0.011470139026641846,1.586464524269104
00220001,7,125,0.9954967498779297,0.2452758550643921,0.02614116668701172,1.5536439418792725
00220001,8,121,0.9972435235977173,0.2555530071258545,0.016007661819458008,1.5864007472991943
00220001,9,116,0.9964622855186462,0.26047101616859436,0.015148282051086426,1.5463382005691528
00220001,10,127,0.9963414072990417,0.25157681107521057,0.02965313196182251,1.5601832866668701
00220001,11,126,0.9966468811035156,0.2593627870082855,0.03997671604156494,1.586531162261963
00220001,12,133,0.9973570108413696,0.26206403970718384,0.07657575607299805,1.6643065214157104
00220001,13,131,0.9969168305397034,0.24818752706050873,0.045855164527893066,1.5884346961975098
00220001,14,136,0.9973942041397095,0.2570043206214905,0.07237482070922852,1.61033034324646
00220001,15,137,0.9970862865447998,0.25391894578933716,0.035808265209198,1.6367835998535156
00220001,16,136,0.9966244697570801,0.24546951055526733,0.03846508264541626,1.6412830352783203
00370001,10,143,0.9945464730262756,0.26483798027038574,0.041470885276794434,1.6252769231796265
00370001,11,142,0.9965085387229919,0.2613266110420227,0.04576468467712402,1.6623727083206177
00370001,12,144,0.9967603087425232,0.2533625662326813,0.03171873092651367,1.6966276168823242
00370001,13,140,0.9959181547164917,0.2504846751689911,0.06599819660186768,1.613983392715454
00370001,14,131,0.9945065379142761,0.2689999043941498,0.05695831775665283,1.630833625793457
00370001,15,110,0.9930735230445862,0.2524941861629486,0.08809477090835571,1.609045147895813
00370001,16,130,0.9951218962669373,0.24721337854862213,0.042019665241241455,1.637439250946045
00370001,17,143,0.9953833222389221,0.24703651666641235,0.025894522666931152,1.5989700555801392
00370001,18,120,0.9935024976730347,0.24911080300807953,0.031319379806518555,1.5511384010314941
00370001,19,119,0.9949709177017212,0.25562983751296997,0.012533485889434814,1.5858573913574219
00370001,20,130,0.9966647624969482,0.26189741492271423,0.04908478260040283,1.607352375984192
00400003,10,126,0.9961546659469604,0.27445530891418457,0.03196227550506592,1.599676251411438
00400003,11,138,0.9954978823661804,0.25838157534599304,0.019835472106933594,1.6526076793670654
00400003,12,143,0.9955446720123291,0.26494693756103516,0.021813631057739258,1.6540168523788452
00400003,13,133,0.9955615401268005,0.2586632966995239,0.017455756664276123,1.6148452758789062
00400003,14,136,0.9956216216087341,0.2749731242656708,0.02448970079421997,1.6224770545959473
00400003,15,123,0.9952824115753174,0.26056036353111267,0.05895811319351196,1.6041967868804932
00400003,16,131,0.9947473406791687,0.2586931586265564,0.019852638244628906,1.6646171808242798
00400003,17,131,0.9960120320320129,0.260830283164978,0.045762062072753906,1.622352123260498
00400003,18,93,0.994681715965271,0.2681850492954254,0.024248778820037842,1.5841662883758545
00400003,19,137,0.9953845739364624,0.24225261807441711,0.07352018356323242,1.5676578283309937
00400003,20,124,0.9940325617790222,0.26386719942092896,0.05626249313354492,1.6260290145874023
00400003,21,60,0.9967484474182129,0.2608228921890259,0.04502701759338379,1.5773506164550781
00400003,22,90,0.9941072463989258,0.25436800718307495,0.027431488037109375,1.5943827629089355
00510001,12,103,0.9957956671714783,0.2574962377548218,0.0662086009979248,1.665444016456604
00510001,13,145,0.9976062774658203,0.2492855340242386,0.02401876449584961,1.6524415016174316
00510001,14,119,0.9935465455055237,0.269557923078537,0.012634754180908203,1.671061396598816
00510001,15,145,0.9968551397323608,0.2667544484138489,0.06686782836914062,1.6640162467956543
00510001,16,128,0.9969062805175781,0.2573161721229553,0.03547513484954834,1.6036802530288696
00510001,17,137,0.9952526092529297,0.25869473814964294,0.006453037261962891,1.6061030626296997
00510001,18,124,0.9970396757125854,0.24152909219264984,0.08241015672683716,1.5845656394958496
00510001,19,122,0.9963588118553162,0.2500903010368347,0.05356907844543457,1.571965217590332
00420001,9,94,0.9969354867935181,0.2432309091091156,0.050208210945129395,1.602015495300293
00420001,10,145,0.9960356950759888,0.26730406284332275,0.04237490892410278,1.6406282186508179
00420001,11,145,0.9958271384239197,0.27455875277519226,0.03646814823150635,1.6902573108673096
00420001,12,146,0.9952874183654785,0.26705631613731384,0.0418933629989624,1.646571397781372
00420001,13,151,0.996080756187439,0.2710755169391632,0.04096651077270508,1.6652013063430786
00420001,14,138,0.9955872297286987,0.27533426880836487,0.02575373649597168,1.6912784576416016
00420001,15,135,0.9951157569885254,0.2709704041481018,0.03565192222595215,1.6542348861694336
00420001,16,120,0.994314968585968,0.24874134361743927,0.0935215950012207,1.594893217086792
00420001,17,134,0.9961268305778503,0.26120835542678833,0.048384904861450195,1.605269432067871
00420001,18,118,0.9939184784889221,0.2611338794231415,0.03657984733581543,1.6148130893707275
00510002,13,145,0.9964478015899658,0.26014629006385803,0.043265581130981445,1.6393163204193115
00510002,14,154,0.9959427714347839,0.25102415680885315,0.04220402240753174,1.6253290176391602
00510002,15,143,0.9957777857780457,0.2513575851917267,0.06624144315719604,1.6304619312286377
00510002,16,151,0.9967247247695923,0.24860501289367676,0.07427364587783813,1.591080904006958
00510002,17,149,0.9964846968650818,0.25792476534843445,0.07377815246582031,1.5853880643844604
00510002,18,150,0.9962076544761658,0.25419268012046814,0.02754521369934082,1.6099380254745483
00510002,19,138,0.9967382550239563,0.2605499029159546,0.04646599292755127,1.6181198358535767
00240001,7,132,0.9975839257240295,0.24115973711013794,0.07017016410827637,1.5989861488342285
00240001,8,147,0.9970868825912476,0.25361719727516174,0.02884960174560547,1.6579322814941406
00240001,9,133,0.9982278347015381,0.26410311460494995,0.036133527755737305,1.6957558393478394
00240001,10,130,0.997495174407959,0.25241076946258545,0.052640557289123535,1.65398371219635
00240001,11,116,0.996944010257721,0.2573326528072357,0.0843808650970459,1.6068568229675293
00240001,12,129,0.9970456957817078,0.27853143215179443,0.08662915229797363,1.6838570833206177
00240001,13,138,0.9971761703491211,0.2524269223213196,0.08966183662414551,1.6186838150024414
00240001,14,117,0.9976029992103577,0.27010679244995117,0.016248345375061035,1.5590535402297974
00240001,15,137,0.996185302734375,0.25071969628334045,0.0843966007232666,1.582255244255066
00240001,16,132,0.9980660676956177,0.25061872601509094,0.0632011890411377,1.6188380718231201
00240001,17,124,0.9976048469543457,0.260149747133255,0.08641195297241211,1.6854088306427002
00240001,18,139,0.9965856671333313,0.2505089342594147,0.05822312831878662,1.6052823066711426
00240001,19,138,0.9950206875801086,0.2654629945755005,0.023174047470092773,1.6045817136764526
00240001,20,132,0.9967197775840759,0.2591155469417572,0.019465327262878418,1.6177794933319092
00240001,21,112,0.9953951239585876,0.2642780840396881,0.05201679468154907,1.6122710704803467
00440001,13,120,0.9958891272544861,0.2550557851791382,0.04776656627655029,1.649307370185852
00440001,14,120,0.9960247278213501,0.2542040944099426,0.06849062442779541,1.5890687704086304
00440001,15,113,0.996802031993866,0.24535702168941498,0.026367783546447754,1.5776695013046265
00440001,16,101,0.997087836265564,0.23765692114830017,0.018813490867614746,1.536043405532837
00490001,13,125,0.9974421262741089,0.249594047665596,0.053079187870025635,1.6549433469772339
00490001,14,135,0.9958999752998352,0.2564467787742615,0.0771474838256836,1.657019853591919
00490001,15,125,0.9969493746757507,0.2450782209634781,0.03845107555389404,1.6562283039093018
00490001,16,122,0.9975583553314209,0.2377132922410965,0.11728262901306152,1.6215813159942627
00490001,17,115,0.993630051612854,0.2782190144062042,0.05007791519165039,1.625433325767517
00490001,18,116,0.9952131509780884,0.2538248896598816,0.11848807334899902,1.6073075532913208
00320003,8,135,0.9963103532791138,0.2599925994873047,0.03715038299560547,1.631703495979309
00320003,9,138,0.9963381290435791,0.25183647871017456,0.03386753797531128,1.6085046529769897
00320003,10,138,0.9965014457702637,0.25073063373565674,0.0672537088394165,1.589624047279358
00320003,11,136,0.9983136057853699,0.25564977526664734,0.05351603031158447,1.6157196760177612
00320003,12,128,0.997344970703125,0.250823438167572,0.08099210262298584,1.6891709566116333
00320003,13,131,0.9959469437599182,0.26352593302726746,0.028246283531188965,1.6473579406738281
00320003,14,131,0.9975134134292603,0.25318288803100586,0.04128992557525635,1.6418691873550415
00320003,15,137,0.996251106262207,0.25326627492904663,0.07030916213989258,1.6703039407730103
00320003,16,140,0.9972051382064819,0.24317803978919983,0.020586133003234863,1.5840492248535156
00320003,17,143,0.9966953992843628,0.25965356826782227,0.03452944755554199,1.6520546674728394
00320003,18,137,0.9972940683364868,0.26496651768684387,0.027800381183624268,1.6397396326065063
00360001,9,113,0.9960366487503052,0.25265446305274963,0.011698603630065918,1.6134194135665894
00360001,10,128,0.996336817741394,0.2519010901451111,0.08535212278366089,1.6572024822235107
00360001,11,135,0.9962890148162842,0.25087085366249084,0.034464120864868164,1.601804494857788
00360001,12,110,0.9974728226661682,0.265687495470047,0.04397618770599365,1.6140971183776855
00360001,13,126,0.9951051473617554,0.2587987184524536,0.042002856731414795,1.6686241626739502
00720001,17,119,0.9970532655715942,0.2546713948249817,0.07705056667327881,1.5816266536712646
00720001,18,143,0.9963672757148743,0.24827876687049866,0.06316351890563965,1.5927987098693848
00720001,19,126,0.995913028717041,0.24935834109783173,0.040158867835998535,1.6045916080474854
00720001,20,134,0.9957090020179749,0.2527523934841156,0.05204594135284424,1.599863886833191
00720001,21,126,0.9967333674430847,0.2552953064441681,0.02649831771850586,1.6215016841888428
00720001,22,101,0.9966792464256287,0.23185904324054718,0.012554645538330078,1.510938048362732
00720001,25,125,0.9973440766334534,0.24710170924663544,0.00607907772064209,1.633836269378662
00720001,26,105,0.9968583583831787,0.23288904130458832,0.033763885498046875,1.4989458322525024
00720001,27,117,0.9968713521957397,0.25499802827835083,0.046937525272369385,1.6276240348815918
00230001,6,114,0.9956291913986206,0.26127541065216064,0.08500552177429199,1.6348261833190918
00230001,7,102,0.9970178604125977,0.24488966166973114,0.08189213275909424,1.5909112691879272
00230001,8,126,0.996241569519043,0.24797892570495605,0.05239760875701904,1.5886340141296387
00230001,10,114,0.9972887635231018,0.2575080394744873,0.08541524410247803,1.6196285486221313
00230001,11,119,0.9967957735061646,0.24699731171131134,0.07374894618988037,1.6009106636047363
00230001,12,105,0.9949744939804077,0.24996189773082733,0.04053175449371338,1.5746026039123535
00390001,9,113,0.995026171207428,0.24151799082756042,0.02641826868057251,1.5691049098968506
00390001,10,133,0.9965291023254395,0.2594119906425476,0.06844687461853027,1.6361443996429443
00390001,12,104,0.9946022033691406,0.24960759282112122,0.054686546325683594,1.5239986181259155
00390001,13,112,0.9981091022491455,0.2435237318277359,0.03127694129943848,1.6084694862365723
00400002,13,147,0.9965628385543823,0.2460997998714447,0.030646979808807373,1.6327606439590454
00400002,14,145,0.996465265750885,0.26327425241470337,0.02315390110015869,1.6177153587341309
00400002,15,144,0.9979121685028076,0.25336000323295593,0.06947779655456543,1.639896273612976
00400002,16,141,0.996448278427124,0.261266827583313,0.02995467185974121,1.5788276195526123
00400002,17,141,0.995781660079956,0.2532406449317932,0.024344563484191895,1.6098623275756836
00400002,18,143,0.9961183071136475,0.25137102603912354,0.02943730354309082,1.5466936826705933
00400002,19,148,0.9965056777000427,0.25509557127952576,0.06411737203598022,1.57198166847229
00400002,20,134,0.99671471118927,0.26262524724006653,0.05832052230834961,1.628022313117981
00400002,21,140,0.9954271912574768,0.2624763250350952,0.03298449516296387,1.6785178184509277
00400002,22,140,0.9958723187446594,0.26985234022140503,0.01002269983291626,1.6468873023986816
00400002,23,137,0.9963942766189575,0.24618148803710938,0.008304953575134277,1.6528600454330444
00400002,24,130,0.9966158866882324,0.2343263179063797,0.08108007907867432,1.5976204872131348
00400002,25,104,0.9978795051574707,0.2619013488292694,0.08217114210128784,1.5941088199615479
00370002,9,144,0.9971191883087158,0.24892157316207886,0.037022173404693604,1.6505814790725708
00370002,10,143,0.9973505139350891,0.2508259415626526,0.04483199119567871,1.6587722301483154
00370002,11,143,0.9964492321014404,0.2577943205833435,0.019236743450164795,1.6504721641540527
00370002,12,150,0.9961706399917603,0.25952428579330444,0.0400967001914978,1.6434245109558105
00370002,13,147,0.9964635968208313,0.2594005763530731,0.05226778984069824,1.6317194700241089
00370002,14,141,0.9960784316062927,0.26084423065185547,0.03857511281967163,1.6314624547958374
00370002,15,142,0.9959776401519775,0.2608492970466614,0.025133073329925537,1.5945961475372314
00370002,16,157,0.9965365529060364,0.2547851502895355,0.04855668544769287,1.6049859523773193
00370002,17,148,0.9965978860855103,0.2587448060512543,0.04526102542877197,1.6281756162643433
00370002,18,147,0.9966888427734375,0.2573610544204712,0.03741765022277832,1.657705545425415
00370002,19,149,0.9954454898834229,0.23727740347385406,0.032946646213531494,1.5880956649780273
00370002,20,134,0.9977707266807556,0.2388070970773697,0.04844534397125244,1.5533466339111328
00590001,14,122,0.9957267045974731,0.25696229934692383,0.09722894430160522,1.6233141422271729
00590001,15,98,0.9968365430831909,0.24286134541034698,0.12387669086456299,1.556673526763916
00590001,16,127,0.996254563331604,0.2446916699409485,0.018693387508392334,1.5748140811920166
00590001,17,132,0.9957633018493652,0.2427774965763092,0.06000274419784546,1.6290411949157715
00590001,18,139,0.9960407018661499,0.2460813969373703,0.01745152473449707,1.6124521493911743
00460001,11,135,0.9953838586807251,0.25533732771873474,0.012074887752532959,1.5921235084533691
00460001,12,104,0.9975398778915405,0.24248814582824707,0.03719973564147949,1.5645198822021484
